dataset,set_no,archive,member,timestamp,index_in_set,size_bytes,sampling_rate_hz,points_per_file,channels,terminal_failure_description,per_file_label_status
IMS,3,3rd_test.rar,4th_test/txt/2004.04.15.15.52.55,2004-04-15 15:52:55,5970,553912,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.15.16.02.55,2004-04-15 16:02:55,5971,553817,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.15.16.12.55,2004-04-15 16:12:55,5972,553828,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.15.16.22.55,2004-04-15 16:22:55,5973,553499,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.15.16.32.55,2004-04-15 16:32:55,5974,553838,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.15.16.42.55,2004-04-15 16:42:55,5975,553888,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.15.16.52.55,2004-04-15 16:52:55,5976,553740,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.15.17.02.55,2004-04-15 17:02:55,5977,553811,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.15.17.12.55,2004-04-15 17:12:55,5978,553887,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.15.17.22.55,2004-04-15 17:22:55,5979,553711,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.15.17.32.55,2004-04-15 17:32:55,5980,553789,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.15.17.42.55,2004-04-15 17:42:55,5981,553923,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.15.17.52.55,2004-04-15 17:52:55,5982,553909,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.15.18.02.55,2004-04-15 18:02:55,5983,553863,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.15.18.12.55,2004-04-15 18:12:55,5984,553826,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.15.18.22.55,2004-04-15 18:22:55,5985,554006,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.15.18.32.55,2004-04-15 18:32:55,5986,553895,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.15.18.42.55,2004-04-15 18:42:55,5987,553763,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.15.18.52.55,2004-04-15 18:52:55,5988,553884,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.15.19.02.55,2004-04-15 19:02:55,5989,553919,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.15.19.12.55,2004-04-15 19:12:55,5990,553831,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.15.19.22.55,2004-04-15 19:22:55,5991,553961,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.15.19.32.55,2004-04-15 19:32:55,5992,553905,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.15.19.42.55,2004-04-15 19:42:55,5993,554190,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.15.19.52.55,2004-04-15 19:52:55,5994,553881,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.15.20.02.55,2004-04-15 20:02:55,5995,553809,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.15.20.12.55,2004-04-15 20:12:55,5996,553807,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.15.20.22.55,2004-04-15 20:22:55,5997,554090,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.15.20.32.55,2004-04-15 20:32:55,5998,553940,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.15.20.42.55,2004-04-15 20:42:55,5999,554025,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.15.20.52.55,2004-04-15 20:52:55,6000,553787,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.15.21.02.55,2004-04-15 21:02:55,6001,553787,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.15.21.12.55,2004-04-15 21:12:55,6002,553762,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.15.21.22.55,2004-04-15 21:22:55,6003,553916,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.15.21.32.55,2004-04-15 21:32:55,6004,553999,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.15.21.42.55,2004-04-15 21:42:55,6005,553876,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.15.21.52.55,2004-04-15 21:52:55,6006,553839,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.15.22.02.55,2004-04-15 22:02:55,6007,553893,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.15.22.12.55,2004-04-15 22:12:55,6008,553853,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.15.22.22.55,2004-04-15 22:22:55,6009,553732,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.15.22.32.55,2004-04-15 22:32:55,6010,553815,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.15.22.42.55,2004-04-15 22:42:55,6011,554002,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.15.22.52.55,2004-04-15 22:52:55,6012,553801,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.15.23.02.55,2004-04-15 23:02:55,6013,553753,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.15.23.12.55,2004-04-15 23:12:55,6014,553840,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.15.23.22.55,2004-04-15 23:22:55,6015,553681,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.15.23.32.55,2004-04-15 23:32:55,6016,553836,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.15.23.42.55,2004-04-15 23:42:55,6017,554052,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.15.23.52.55,2004-04-15 23:52:55,6018,553708,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.16.00.02.55,2004-04-16 00:02:55,6019,553815,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.16.00.12.55,2004-04-16 00:12:55,6020,553883,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.16.00.22.55,2004-04-16 00:22:55,6021,553801,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.16.00.32.55,2004-04-16 00:32:55,6022,553699,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.16.00.42.55,2004-04-16 00:42:55,6023,554048,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.16.00.52.55,2004-04-16 00:52:55,6024,553853,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.16.01.02.55,2004-04-16 01:02:55,6025,553745,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.16.01.12.55,2004-04-16 01:12:55,6026,554044,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.16.01.22.55,2004-04-16 01:22:55,6027,553866,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.16.01.32.55,2004-04-16 01:32:55,6028,553867,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.16.01.42.55,2004-04-16 01:42:55,6029,553751,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.16.01.52.55,2004-04-16 01:52:55,6030,553883,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.16.02.02.55,2004-04-16 02:02:55,6031,553648,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.16.02.12.55,2004-04-16 02:12:55,6032,553723,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.16.02.22.55,2004-04-16 02:22:55,6033,553772,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.16.02.32.55,2004-04-16 02:32:55,6034,553871,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.16.02.42.55,2004-04-16 02:42:55,6035,553865,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.16.02.52.55,2004-04-16 02:52:55,6036,553734,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.16.03.02.55,2004-04-16 03:02:55,6037,553646,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.16.03.12.55,2004-04-16 03:12:55,6038,553681,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.16.03.22.55,2004-04-16 03:22:55,6039,553818,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.16.03.32.55,2004-04-16 03:32:55,6040,553976,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.16.03.42.55,2004-04-16 03:42:55,6041,553728,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.16.03.52.55,2004-04-16 03:52:55,6042,553892,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.16.04.02.55,2004-04-16 04:02:55,6043,553834,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.16.04.12.55,2004-04-16 04:12:55,6044,553712,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.16.04.22.55,2004-04-16 04:22:55,6045,553742,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.16.04.32.55,2004-04-16 04:32:55,6046,553893,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.16.04.42.55,2004-04-16 04:42:55,6047,553985,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.16.04.52.55,2004-04-16 04:52:55,6048,553965,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.16.05.02.55,2004-04-16 05:02:55,6049,553970,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.16.05.12.55,2004-04-16 05:12:55,6050,553934,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.16.05.22.55,2004-04-16 05:22:55,6051,553860,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.16.05.32.55,2004-04-16 05:32:55,6052,553882,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.16.05.42.55,2004-04-16 05:42:55,6053,553950,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.16.05.52.55,2004-04-16 05:52:55,6054,554051,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.16.06.02.55,2004-04-16 06:02:55,6055,553925,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.16.06.12.55,2004-04-16 06:12:55,6056,553834,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.16.06.22.55,2004-04-16 06:22:55,6057,553945,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.16.06.32.55,2004-04-16 06:32:55,6058,553851,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.16.06.42.55,2004-04-16 06:42:55,6059,553751,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.16.06.52.55,2004-04-16 06:52:55,6060,553829,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.16.07.02.55,2004-04-16 07:02:55,6061,553850,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.16.07.12.55,2004-04-16 07:12:55,6062,553913,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.16.07.22.55,2004-04-16 07:22:55,6063,553998,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.16.07.32.55,2004-04-16 07:32:55,6064,553745,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.16.07.42.55,2004-04-16 07:42:55,6065,554019,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.16.07.52.55,2004-04-16 07:52:55,6066,554148,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.16.08.02.55,2004-04-16 08:02:55,6067,553861,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.16.08.12.55,2004-04-16 08:12:55,6068,553803,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.16.08.22.55,2004-04-16 08:22:55,6069,553806,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.16.08.32.55,2004-04-16 08:32:55,6070,553698,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.16.08.42.55,2004-04-16 08:42:55,6071,553773,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.16.08.52.55,2004-04-16 08:52:55,6072,553663,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.16.09.02.55,2004-04-16 09:02:55,6073,553997,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.16.09.12.55,2004-04-16 09:12:55,6074,554084,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.16.09.22.55,2004-04-16 09:22:55,6075,553675,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.16.09.32.55,2004-04-16 09:32:55,6076,553895,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.16.09.42.55,2004-04-16 09:42:55,6077,553648,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.16.09.52.55,2004-04-16 09:52:55,6078,553811,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.16.10.02.55,2004-04-16 10:02:55,6079,553680,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.16.10.12.55,2004-04-16 10:12:55,6080,553610,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.16.10.22.55,2004-04-16 10:22:55,6081,553910,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.16.10.32.55,2004-04-16 10:32:55,6082,553686,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.16.10.42.55,2004-04-16 10:42:55,6083,553717,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.16.10.52.55,2004-04-16 10:52:55,6084,553701,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.16.11.02.55,2004-04-16 11:02:55,6085,553773,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.16.11.12.55,2004-04-16 11:12:55,6086,553937,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.16.11.22.55,2004-04-16 11:22:55,6087,553832,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.16.11.32.55,2004-04-16 11:32:55,6088,553808,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.16.11.42.55,2004-04-16 11:42:55,6089,553817,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.16.11.52.55,2004-04-16 11:52:55,6090,553731,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.16.12.02.55,2004-04-16 12:02:55,6091,553790,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.16.12.12.55,2004-04-16 12:12:55,6092,553983,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.16.12.22.55,2004-04-16 12:22:55,6093,553862,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.16.12.32.55,2004-04-16 12:32:55,6094,553722,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.16.12.42.55,2004-04-16 12:42:55,6095,553643,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.16.12.52.55,2004-04-16 12:52:55,6096,553920,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.16.13.02.55,2004-04-16 13:02:55,6097,553746,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.16.13.12.55,2004-04-16 13:12:55,6098,553668,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.16.13.22.55,2004-04-16 13:22:55,6099,553611,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.16.13.32.55,2004-04-16 13:32:55,6100,553757,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.16.13.42.55,2004-04-16 13:42:55,6101,553913,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.16.13.52.55,2004-04-16 13:52:55,6102,554011,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.16.14.02.55,2004-04-16 14:02:55,6103,553844,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.16.14.12.55,2004-04-16 14:12:55,6104,553936,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.16.14.22.55,2004-04-16 14:22:55,6105,553861,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.16.14.32.55,2004-04-16 14:32:55,6106,553690,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.16.14.42.55,2004-04-16 14:42:55,6107,553638,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.16.14.52.55,2004-04-16 14:52:55,6108,553811,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.16.15.02.55,2004-04-16 15:02:55,6109,554052,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.16.15.12.55,2004-04-16 15:12:55,6110,554011,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.16.15.22.55,2004-04-16 15:22:55,6111,553795,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.16.15.32.55,2004-04-16 15:32:55,6112,553759,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.16.15.42.55,2004-04-16 15:42:55,6113,553499,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.04.16.15.52.55,2004-04-16 15:52:55,6114,553817,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
