class,source,source_index,sample,time_ms,amplitude
IR,real,2736,119,14.875,0.03243332356214523
IR,real,2736,120,15.0,0.011637858115136623
IR,real,2736,121,15.125,0.11272107064723969
IR,real,2736,122,15.25,0.020358501002192497
IR,real,2736,123,15.375,0.1060711070895195
IR,real,2736,124,15.5,0.0509582981467247
IR,real,2736,125,15.625,-0.025874769315123558
IR,real,2736,126,15.75,0.06434852629899979
IR,real,2736,127,15.875,0.02916480228304863
IR,real,2736,128,16.0,0.037099990993738174
IR,real,2736,129,16.125,0.06275634467601776
IR,real,2736,130,16.25,-0.03611600026488304
IR,real,2736,131,16.375,0.0165803711861372
IR,real,2736,132,16.5,0.014168026857078075
IR,real,2736,133,16.625,0.06182020157575607
IR,real,2736,134,16.75,0.0652240663766861
IR,real,2736,135,16.875,0.06402116268873215
IR,real,2736,136,17.0,0.15041200816631317
IR,real,2736,137,17.125,0.010554715991020203
IR,real,2736,138,17.25,0.06671934574842453
IR,real,2736,139,17.375,0.06208435818552971
IR,real,2736,140,17.5,0.021772116422653198
IR,real,2736,141,17.625,0.027817102149128914
IR,real,2736,142,17.75,-0.0025203218683600426
IR,real,2736,143,17.875,0.02950250171124935
IR,real,2736,144,18.0,0.03188064694404602
IR,real,2736,145,18.125,0.06878231465816498
IR,real,2736,146,18.25,0.057609349489212036
IR,real,2736,147,18.375,0.018654387444257736
IR,real,2736,148,18.5,0.0028342099394649267
IR,real,2736,149,18.625,0.10398509353399277
IR,real,2736,150,18.75,0.05567730590701103
IR,real,2736,151,18.875,-0.00893170852214098
IR,real,2736,152,19.0,-0.09533868730068207
IR,real,2736,153,19.125,-0.11298801749944687
IR,real,2736,154,19.25,-0.024176159873604774
IR,real,2736,155,19.375,-0.040656570345163345
IR,real,2736,156,19.5,0.18264558911323547
IR,real,2736,157,19.625,-0.03762884810566902
IR,real,2736,158,19.75,-0.021489597856998444
IR,real,2736,159,19.875,0.1694488823413849
IR,real,2736,160,20.0,0.1170710101723671
IR,real,2736,161,20.125,0.07968252152204514
IR,real,2736,162,20.25,0.10269192606210709
IR,real,2736,163,20.375,0.21139192581176758
IR,real,2736,164,20.5,0.2131233811378479
IR,real,2736,165,20.625,0.016820039600133896
IR,real,2736,166,20.75,-0.024595769122242928
IR,real,2736,167,20.875,-0.02371995896100998
IR,real,2736,168,21.0,-0.07474184781312943
IR,real,2736,169,21.125,0.04411264508962631
IR,real,2736,170,21.25,0.01820228435099125
IR,real,2736,171,21.375,0.049205392599105835
IR,real,2736,172,21.5,0.10425423085689545
IR,real,2736,173,21.625,0.09053794294595718
IR,real,2736,174,21.75,0.10126238316297531
IR,real,2736,175,21.875,0.08163616061210632
IR,real,2736,176,22.0,0.037183985114097595
IR,real,2736,177,22.125,0.04056520015001297
IR,real,2736,178,22.25,0.04631892964243889
IR,real,2736,179,22.375,0.005068953614681959
IR,real,2736,180,22.5,0.05181596428155899
IR,real,2736,181,22.625,-0.00792551226913929
IR,real,2736,182,22.75,0.03711558133363724
IR,real,2736,183,22.875,0.07092088460922241
IR,real,2736,184,23.0,0.013702350668609142
IR,real,2736,185,23.125,0.06947671622037888
IR,real,2736,186,23.25,0.06907009333372116
IR,real,2736,187,23.375,0.012105131521821022
IR,real,2736,188,23.5,0.11074148863554001
IR,real,2736,189,23.625,0.06693728268146515
IR,real,2736,190,23.75,-0.05601885914802551
IR,real,2736,191,23.875,0.07287504523992538
IR,real,2736,192,24.0,-0.06642328202724457
IR,real,2736,193,24.125,0.1061362624168396
IR,real,2736,194,24.25,0.10773549973964691
IR,real,2736,195,24.375,-0.005098180845379829
IR,real,2736,196,24.5,0.052010428160429
IR,real,2736,197,24.625,-0.03223108500242233
IR,real,2736,198,24.75,0.07937152683734894
IR,real,2736,199,24.875,0.07962433248758316
IR,real,2736,200,25.0,0.10156390070915222
IR,real,2736,201,25.125,0.011962712742388248
IR,real,2736,202,25.25,0.009954323060810566
IR,real,2736,203,25.375,-0.07616807520389557
IR,real,2736,204,25.5,0.019231613725423813
IR,real,2736,205,25.625,0.04356146231293678
IR,real,2736,206,25.75,0.1279785931110382
IR,real,2736,207,25.875,0.12739558517932892
IR,real,2736,208,26.0,0.01849159225821495
IR,real,2736,209,26.125,0.04802679643034935
IR,real,2736,210,26.25,0.06310974806547165
IR,real,2736,211,26.375,-0.0013591352617368102
IR,real,2736,212,26.5,0.16437749564647675
IR,real,2736,213,26.625,-0.03803325816988945
IR,real,2736,214,26.75,-0.04145655035972595
IR,real,2736,215,26.875,0.016681522130966187
IR,real,2736,216,27.0,-0.015370013192296028
IR,real,2736,217,27.125,0.08793245255947113
IR,real,2736,218,27.25,-0.016737794503569603
IR,real,2736,219,27.375,0.14592280983924866
IR,real,2736,220,27.5,0.008017994463443756
IR,real,2736,221,27.625,0.08988314867019653
IR,real,2736,222,27.75,0.15621468424797058
IR,real,2736,223,27.875,0.01428523100912571
IR,real,2736,224,28.0,0.10655085742473602
IR,real,2736,225,28.125,-0.03413965180516243
IR,real,2736,226,28.25,0.07479789108037949
IR,real,2736,227,28.375,0.026390066370368004
IR,real,2736,228,28.5,-0.001681051217019558
IR,real,2736,229,28.625,0.07389169186353683
IR,real,2736,230,28.75,-0.07021806389093399
IR,real,2736,231,28.875,0.031134571880102158
IR,real,2736,232,29.0,0.02761726640164852
IR,real,2736,233,29.125,0.06504760682582855
IR,real,2736,234,29.25,0.09730730950832367
IR,real,2736,235,29.375,0.04923762381076813
IR,real,2736,236,29.5,0.05997292324900627
IR,real,2736,237,29.625,-0.027603209018707275
IR,real,2736,238,29.75,0.069572314620018
IR,real,2736,239,29.875,-0.04150349274277687
IR,real,2736,240,30.0,0.08045217394828796
IR,real,2736,241,30.125,0.032332371920347214
IR,real,2736,242,30.25,-0.014352059923112392
IR,real,2736,243,30.375,0.0371997095644474
IR,real,2736,244,30.5,0.027374345809221268
IR,real,2736,245,30.625,0.06054662540555
IR,real,2736,246,30.75,-0.03103131800889969
IR,real,2736,247,30.875,-0.001989072421565652
IR,real,2736,248,31.0,0.051700275391340256
IR,real,2736,249,31.125,0.013423312455415726
IR,real,2736,250,31.25,0.10558803379535675
IR,real,2736,251,31.375,0.039806682616472244
IR,real,2736,252,31.5,0.040185898542404175
IR,real,2736,253,31.625,0.043493371456861496
IR,real,2736,254,31.75,0.008983508683741093
IR,real,2736,255,31.875,0.05591987073421478
IR,real,2736,256,32.0,0.10566483438014984
IR,real,2736,257,32.125,-0.03126199170947075
IR,real,2736,258,32.25,0.049827300012111664
IR,real,2736,259,32.375,-0.017600281164050102
IR,real,2736,260,32.5,0.01649520918726921
IR,real,2736,261,32.625,0.06985731422901154
IR,real,2736,262,32.75,-0.03039378486573696
IR,real,2736,263,32.875,0.06543780118227005
IR,real,2736,264,33.0,0.030963942408561707
IR,real,2736,265,33.125,0.08440842479467392
IR,real,2736,266,33.25,0.06625837832689285
IR,real,2736,267,33.375,0.045156873762607574
IR,real,2736,268,33.5,0.024412229657173157
IR,real,2736,269,33.625,0.0880906730890274
IR,real,2736,270,33.75,0.06036867946386337
IR,real,2736,271,33.875,0.11945931613445282
IR,real,2736,272,34.0,-0.02524392120540142
IR,real,2736,273,34.125,-0.05986399948596954
IR,real,2736,274,34.25,-0.009946461766958237
IR,real,2736,275,34.375,0.03638581559062004
IR,real,2736,276,34.5,0.00140016945078969
IR,real,2736,277,34.625,0.0028147927951067686
IR,real,2736,278,34.75,0.054617758840322495
IR,real,2736,279,34.875,0.054290495812892914
IR,real,2736,280,35.0,0.026978585869073868
IR,real,2736,281,35.125,0.03415568172931671
IR,real,2736,282,35.25,0.084793820977211
IR,real,2736,283,35.375,0.03497878834605217
IR,real,2736,284,35.5,0.10085354000329971
IR,real,2736,285,35.625,-0.0019874998833984137
IR,real,2736,286,35.75,0.047867439687252045
IR,real,2736,287,35.875,-0.0055197784677147865
IR,real,2736,288,36.0,0.03948023170232773
IR,real,2736,289,36.125,0.04193660989403725
IR,real,2736,290,36.25,0.03348301351070404
IR,real,2736,291,36.375,0.027098678052425385
IR,real,2736,292,36.5,0.04350874945521355
IR,real,2736,293,36.625,0.036887168884277344
IR,real,2736,294,36.75,0.07154594361782074
IR,real,2736,295,36.875,0.049686532467603683
IR,real,2736,296,37.0,0.02632710710167885
IR,real,2736,297,37.125,0.10272939503192902
IR,real,2736,298,37.25,-0.027630792930722237
IR,real,2736,299,37.375,0.08312274515628815
IR,real,2736,300,37.5,0.011563037522137165
IR,real,2736,301,37.625,-0.05820417404174805
IR,real,2736,302,37.75,0.1473180651664734
IR,real,2736,303,37.875,0.16574367880821228
IR,real,2736,304,38.0,0.04921398311853409
IR,real,2736,305,38.125,-0.08197880536317825
IR,real,2736,306,38.25,0.12477992475032806
IR,real,2736,307,38.375,-0.041502684354782104
IR,real,2736,308,38.5,-0.04789111763238907
IR,real,2736,309,38.625,0.09871021658182144
IR,real,2736,310,38.75,0.15276136994361877
IR,real,2736,311,38.875,-0.03280409798026085
IR,real,2736,312,39.0,0.005814313888549805
IR,real,2736,313,39.125,0.11818338930606842
IR,real,2736,314,39.25,0.03145928680896759
IR,real,2736,315,39.375,0.0840928703546524
IR,real,2736,316,39.5,0.019473468884825706
IR,real,2736,317,39.625,-0.00755526265129447
IR,real,2736,318,39.75,-0.0017281211912631989
IR,real,2736,319,39.875,-0.0012252051383256912
IR,real,2736,320,40.0,0.023157497867941856
IR,real,2736,321,40.125,0.02287347987294197
IR,real,2736,322,40.25,0.036145832389593124
IR,real,2736,323,40.375,0.09382515400648117
IR,real,2736,324,40.5,0.07168343663215637
IR,real,2736,325,40.625,0.05280231311917305
IR,real,2736,326,40.75,0.07381083071231842
IR,real,2736,327,40.875,0.03653322905302048
IR,real,2736,328,41.0,-0.0030180278699845076
IR,real,2736,329,41.125,0.062385592609643936
IR,real,2736,330,41.25,0.03540278598666191
IR,real,2736,331,41.375,0.026948580518364906
IR,real,2736,332,41.5,0.049579307436943054
IR,real,2736,333,41.625,0.07491762191057205
IR,real,2736,334,41.75,0.035081490874290466
IR,real,2736,335,41.875,0.04193591699004173
IR,real,2736,336,42.0,0.047873884439468384
IR,real,2736,337,42.125,0.03327057510614395
IR,real,2736,338,42.25,0.030777083709836006
IR,real,2736,339,42.375,0.021304473280906677
IR,real,2736,340,42.5,-0.0017562557477504015
IR,real,2736,341,42.625,-0.009763053618371487
IR,real,2736,342,42.75,0.039969004690647125
IR,real,2736,343,42.875,0.07905230671167374
IR,real,2736,344,43.0,0.07210802286863327
IR,real,2736,345,43.125,0.060550130903720856
IR,real,2736,346,43.25,0.07325998693704605
IR,real,2736,347,43.375,0.011921803466975689
IR,real,2736,348,43.5,0.036773063242435455
IR,real,2736,349,43.625,0.11406766623258591
IR,real,2736,350,43.75,-0.01736726425588131
IR,real,2736,351,43.875,0.08785981684923172
IR,real,2736,352,44.0,-0.03385864943265915
IR,real,2736,353,44.125,-0.011314403265714645
IR,real,2736,354,44.25,0.04527493938803673
IR,real,2736,355,44.375,0.044282205402851105
IR,real,2736,356,44.5,0.07755981385707855
IR,real,2736,357,44.625,0.028794145211577415
IR,real,2736,358,44.75,0.07360828667879105
IR,real,2736,359,44.875,0.01116583589464426
IR,real,2736,360,45.0,0.01690094545483589
IR,real,2736,361,45.125,0.061912309378385544
IR,real,2736,362,45.25,0.009768552146852016
IR,real,2736,363,45.375,0.05847223103046417
IR,real,2736,364,45.5,0.05136070027947426
IR,real,2736,365,45.625,0.030448606237769127
IR,real,2736,366,45.75,0.08518385142087936
IR,real,2736,367,45.875,0.0314180962741375
IR,real,2736,368,46.0,0.09094491600990295
IR,real,2736,369,46.125,0.03386745974421501
IR,real,2736,370,46.25,0.057460807263851166
IR,real,2736,371,46.375,0.03046087920665741
IR,real,2736,372,46.5,0.024206096306443214
IR,real,2736,373,46.625,0.034768253564834595
IR,real,2736,374,46.75,-0.05309407040476799
IR,real,2736,375,46.875,0.01825372315943241
IR,real,2736,376,47.0,-0.07319266349077225
IR,real,2736,377,47.125,0.1024758517742157
IR,real,2736,378,47.25,0.031647682189941406
IR,real,2736,379,47.375,0.09519728273153305
IR,real,2736,380,47.5,0.12859445810317993
IR,real,2736,381,47.625,0.03110458143055439
IR,real,2736,382,47.75,0.13607943058013916
IR,real,2736,383,47.875,6.30100112175569e-05
IR,real,2736,384,48.0,-0.03564658761024475
IR,real,2736,385,48.125,0.08650191873311996
IR,real,2736,386,48.25,-0.11921604722738266
IR,real,2736,387,48.375,0.11598663032054901
IR,real,2736,388,48.5,-0.08339358866214752
IR,real,2736,389,48.625,-0.0002828159194905311
IR,real,2736,390,48.75,0.037922296673059464
IR,real,2736,391,48.875,0.0194807518273592
IR,real,2736,392,49.0,0.127482607960701
IR,real,2736,393,49.125,0.0756482183933258
IR,real,2736,394,49.25,0.09361439198255539
IR,real,2736,395,49.375,0.1028677448630333
IR,real,2736,396,49.5,-0.03007991425693035
IR,real,2736,397,49.625,0.0814952477812767
IR,real,2736,398,49.75,-0.0024878575932234526
IR,real,2736,399,49.875,0.015212863683700562
IR,llm,392,0,0.0,-0.2947728931903839
IR,llm,392,1,0.125,0.5716651082038879
IR,llm,392,2,0.25,-0.4133439064025879
IR,llm,392,3,0.375,0.31166350841522217
IR,llm,392,4,0.5,-0.17395171523094177
IR,llm,392,5,0.625,-0.12240947782993317
IR,llm,392,6,0.75,0.1956091672182083
IR,llm,392,7,0.875,-0.35041728615760803
IR,llm,392,8,1.0,0.27969029545783997
IR,llm,392,9,1.125,-0.20556963980197906
IR,llm,392,10,1.25,0.08457408100366592
IR,llm,392,11,1.375,0.1591007560491562
IR,llm,392,12,1.5,-0.14264631271362305
IR,llm,392,13,1.625,0.1953870803117752
IR,llm,392,14,1.75,-0.23786889016628265
IR,llm,392,15,1.875,0.07008180767297745
IR,llm,392,16,2.0,-0.030498718842864037
IR,llm,392,17,2.125,-0.08142274618148804
IR,llm,392,18,2.25,0.07509373873472214
IR,llm,392,19,2.375,-0.25441262125968933
IR,llm,392,20,2.5,0.06714509427547455
IR,llm,392,21,2.625,-0.10011395066976547
IR,llm,392,22,2.75,-0.043004684150218964
IR,llm,392,23,2.875,0.07894960790872574
IR,llm,392,24,3.0,-0.0654008612036705
IR,llm,392,25,3.125,0.12158390879631042
IR,llm,392,26,3.25,-0.050651442259550095
IR,llm,392,27,3.375,0.057455338537693024
IR,llm,392,28,3.5,0.03505294770002365
IR,llm,392,29,3.625,-0.08278574049472809
IR,llm,392,30,3.75,0.044355593621730804
IR,llm,392,31,3.875,-0.06609485298395157
IR,llm,392,32,4.0,0.03769475594162941
IR,llm,392,33,4.125,0.05182221904397011
IR,llm,392,34,4.25,0.03257353603839874
IR,llm,392,35,4.375,0.07069313526153564
IR,llm,392,36,4.5,-0.00883650965988636
IR,llm,392,37,4.625,-0.014175917953252792
IR,llm,392,38,4.75,-0.11709777265787125
IR,llm,392,39,4.875,-0.10689415782690048
IR,llm,392,40,5.0,-0.00451659644022584
IR,llm,392,41,5.125,0.00040315219666808844
IR,llm,392,42,5.25,0.028803490102291107
IR,llm,392,43,5.375,0.025295302271842957
IR,llm,392,44,5.5,0.06320619583129883
IR,llm,392,45,5.625,0.024274233728647232
IR,llm,392,46,5.75,-0.08913328498601913
IR,llm,392,47,5.875,-0.10517913848161697
IR,llm,392,48,6.0,-0.06188851222395897
IR,llm,392,49,6.125,0.03574129194021225
IR,llm,392,50,6.25,0.01055898517370224
IR,llm,392,51,6.375,-0.046666767448186874
IR,llm,392,52,6.5,0.006759358569979668
IR,llm,392,53,6.625,-0.0070046777836978436
IR,llm,392,54,6.75,-0.014490828849375248
IR,llm,392,55,6.875,-0.03412457928061485
IR,llm,392,56,7.0,0.008209981955587864
IR,llm,392,57,7.125,0.06828322261571884
IR,llm,392,58,7.25,0.04935558885335922
IR,llm,392,59,7.375,0.04744100943207741
IR,llm,392,60,7.5,-0.009988013654947281
IR,llm,392,61,7.625,-0.032032597810029984
IR,llm,392,62,7.75,-0.02493138425052166
IR,llm,392,63,7.875,-0.04216174781322479
IR,llm,392,64,8.0,-0.030632251873612404
IR,llm,392,65,8.125,0.00638158805668354
IR,llm,392,66,8.25,0.048696164041757584
IR,llm,392,67,8.375,0.03720272332429886
IR,llm,392,68,8.5,0.0522528775036335
IR,llm,392,69,8.625,0.03130802512168884
IR,llm,392,70,8.75,0.009828388690948486
IR,llm,392,71,8.875,-0.016174858435988426
IR,llm,392,72,9.0,-0.007279173005372286
IR,llm,392,73,9.125,0.06520354747772217
IR,llm,392,74,9.25,0.04660810902714729
IR,llm,392,75,9.375,0.022092701867222786
IR,llm,392,76,9.5,-0.035581815987825394
IR,llm,392,77,9.625,-0.0246226005256176
IR,llm,392,78,9.75,0.03323750197887421
IR,llm,392,79,9.875,-0.039072614163160324
IR,llm,392,80,10.0,-0.0718269944190979
IR,llm,392,81,10.125,-0.06926469504833221
IR,llm,392,82,10.25,-0.018004296347498894
IR,llm,392,83,10.375,0.014470240101218224
IR,llm,392,84,10.5,0.012904918752610683
IR,llm,392,85,10.625,0.024431606754660606
IR,llm,392,86,10.75,-0.006003719288855791
IR,llm,392,87,10.875,-0.0078124781139194965
IR,llm,392,88,11.0,0.028689783066511154
IR,llm,392,89,11.125,0.04604887589812279
IR,llm,392,90,11.25,0.0256080012768507
IR,llm,392,91,11.375,0.0204845629632473
IR,llm,392,92,11.5,0.00799056887626648
IR,llm,392,93,11.625,-0.01653098873794079
IR,llm,392,94,11.75,-0.0064534940756857395
IR,llm,392,95,11.875,0.03414382040500641
IR,llm,392,96,12.0,0.07706333696842194
IR,llm,392,97,12.125,0.04394308850169182
IR,llm,392,98,12.25,0.011139080859720707
IR,llm,392,99,12.375,-0.01326075941324234
IR,llm,392,100,12.5,-0.030332008376717567
IR,llm,392,101,12.625,-0.05688570439815521
IR,llm,392,102,12.75,-0.03332052752375603
IR,llm,392,103,12.875,0.009629148058593273
IR,llm,392,104,13.0,-0.022622626274824142
IR,llm,392,105,13.125,-0.05898495018482208
IR,llm,392,106,13.25,0.1263585090637207
IR,llm,392,107,13.375,-0.1892510950565338
IR,llm,392,108,13.5,0.19162730872631073
IR,llm,392,109,13.625,-0.09579956531524658
IR,llm,392,110,13.75,0.08923954516649246
IR,llm,392,111,13.875,0.07648460566997528
IR,llm,392,112,14.0,-0.09149643778800964
IR,llm,392,113,14.125,0.08481679856777191
IR,llm,392,114,14.25,-0.17274248600006104
IR,llm,392,115,14.375,0.026791758835315704
IR,llm,392,116,14.5,-0.03423765301704407
IR,llm,392,117,14.625,-0.03241245448589325
IR,llm,392,118,14.75,0.061639975756406784
IR,llm,392,119,14.875,-0.11757773905992508
IR,llm,392,120,15.0,0.10395842045545578
IR,llm,392,121,15.125,0.024810923263430595
IR,llm,392,122,15.25,0.010625974275171757
IR,llm,392,123,15.375,0.018311912193894386
IR,llm,392,124,15.5,-0.0564860962331295
IR,llm,392,125,15.625,0.11636333167552948
IR,llm,392,126,15.75,0.03777661174535751
IR,llm,392,127,15.875,0.0361298993229866
IR,llm,392,128,16.0,-0.009405872784554958
IR,llm,392,129,16.125,-0.08517152816057205
IR,llm,392,130,16.25,0.003822940168902278
IR,llm,392,131,16.375,-0.07415034621953964
IR,llm,392,132,16.5,0.0056131137534976006
IR,llm,392,133,16.625,0.027013925835490227
IR,llm,392,134,16.75,-0.04936724901199341
IR,llm,392,135,16.875,-0.03635094687342644
IR,llm,392,136,17.0,-0.03435319662094116
IR,llm,392,137,17.125,0.11296527832746506
IR,llm,392,138,17.25,0.07973794639110565
IR,llm,392,139,17.375,-0.012948110699653625
IR,llm,392,140,17.5,0.018414579331874847
IR,llm,392,141,17.625,0.027454782277345657
IR,llm,392,142,17.75,0.09109245985746384
IR,llm,392,143,17.875,0.007565945386886597
IR,llm,392,144,18.0,-0.03221689537167549
IR,llm,392,145,18.125,-0.0016735463868826628
IR,llm,392,146,18.25,0.03330902382731438
IR,llm,392,147,18.375,0.08998705446720123
IR,llm,392,148,18.5,0.023021133616566658
IR,llm,392,149,18.625,-0.019780928269028664
IR,llm,392,150,18.75,-0.06844129413366318
IR,llm,392,151,18.875,-0.08323458582162857
IR,llm,392,152,19.0,-0.05140833556652069
IR,llm,392,153,19.125,0.010183368809521198
IR,llm,392,154,19.25,0.12319175899028778
IR,llm,392,155,19.375,0.08919655531644821
IR,llm,392,156,19.5,-0.0019428868545219302
IR,llm,392,157,19.625,-0.08444288372993469
IR,llm,392,158,19.75,-0.11122232675552368
IR,llm,392,159,19.875,-0.07878290861845016
IR,llm,392,160,20.0,-0.013234077952802181
IR,llm,392,161,20.125,0.06451968848705292
IR,llm,392,162,20.25,0.056799039244651794
IR,llm,392,163,20.375,7.424130308208987e-05
IR,llm,392,164,20.5,-0.011792284436523914
IR,llm,392,165,20.625,0.02404850348830223
IR,llm,392,166,20.75,0.01203041523694992
IR,llm,392,167,20.875,-0.0032795616425573826
IR,llm,392,168,21.0,-0.018246209248900414
IR,llm,392,169,21.125,0.0023487848229706287
IR,llm,392,170,21.25,0.08512677997350693
IR,llm,392,171,21.375,0.0732727199792862
IR,llm,392,172,21.5,0.026600511744618416
IR,llm,392,173,21.625,-0.03922463208436966
IR,llm,392,174,21.75,0.011158065870404243
IR,llm,392,175,21.875,0.09734058380126953
IR,llm,392,176,22.0,0.04063445329666138
IR,llm,392,177,22.125,-0.01900973916053772
IR,llm,392,178,22.25,-0.059193287044763565
IR,llm,392,179,22.375,-0.03605854883790016
IR,llm,392,180,22.5,0.008967366069555283
IR,llm,392,181,22.625,0.028327224776148796
IR,llm,392,182,22.75,0.054906394332647324
IR,llm,392,183,22.875,0.026934174820780754
IR,llm,392,184,23.0,-0.010948930867016315
IR,llm,392,185,23.125,0.008517155423760414
IR,llm,392,186,23.25,0.05143645405769348
IR,llm,392,187,23.375,0.05867753177881241
IR,llm,392,188,23.5,0.0746222659945488
IR,llm,392,189,23.625,0.08150525391101837
IR,llm,392,190,23.75,0.09264829009771347
IR,llm,392,191,23.875,0.03219028189778328
IR,llm,392,192,24.0,-0.06372454017400742
IR,llm,392,193,24.125,-0.10232271999120712
IR,llm,392,194,24.25,-0.12851013243198395
IR,llm,392,195,24.375,-0.09772758930921555
IR,llm,392,196,24.5,-0.07180335372686386
IR,llm,392,197,24.625,-0.019533248618245125
IR,llm,392,198,24.75,0.05854416638612747
IR,llm,392,199,24.875,0.06893450021743774
IR,llm,392,200,25.0,0.015828905627131462
IR,llm,392,201,25.125,-0.06562023609876633
IR,llm,392,202,25.25,-0.04875193163752556
IR,llm,392,203,25.375,-0.05534669756889343
IR,llm,392,204,25.5,-0.06453356891870499
IR,llm,392,205,25.625,-0.04301052168011665
IR,llm,392,206,25.75,-0.0009065190679393709
IR,llm,392,207,25.875,0.04442569240927696
IR,llm,392,208,26.0,-0.002603389322757721
IR,llm,392,209,26.125,-0.0001367979566566646
IR,llm,392,210,26.25,0.009128176607191563
IR,llm,392,211,26.375,0.012060522101819515
IR,llm,392,212,26.5,0.02276933752000332
IR,llm,392,213,26.625,0.03282550349831581
IR,llm,392,214,26.75,0.043869126588106155
IR,llm,392,215,26.875,0.07609700411558151
IR,llm,392,216,27.0,0.19190388917922974
IR,llm,392,217,27.125,-0.05648713931441307
IR,llm,392,218,27.25,-0.0004926037508994341
IR,llm,392,219,27.375,-0.09821616858243942
IR,llm,392,220,27.5,-0.10923908650875092
IR,llm,392,221,27.625,-0.06689969450235367
IR,llm,392,222,27.75,-0.1336567997932434
IR,llm,392,223,27.875,-0.030865855515003204
IR,llm,392,224,28.0,-0.08317060023546219
IR,llm,392,225,28.125,0.022479843348264694
IR,llm,392,226,28.25,-0.007469624746590853
IR,llm,392,227,28.375,-0.047119140625
IR,llm,392,228,28.5,0.08475486934185028
IR,llm,392,229,28.625,0.03201537951827049
IR,llm,392,230,28.75,0.02915376052260399
IR,llm,392,231,28.875,-0.07362708449363708
IR,llm,392,232,29.0,-0.07609900832176208
IR,llm,392,233,29.125,-0.09189271926879883
IR,llm,392,234,29.25,-0.12218380719423294
IR,llm,392,235,29.375,0.0589052177965641
IR,llm,392,236,29.5,0.0826495960354805
IR,llm,392,237,29.625,0.07533275336027145
IR,llm,392,238,29.75,0.05140480771660805
IR,llm,392,239,29.875,0.021970991045236588
IR,llm,392,240,30.0,0.03499016538262367
IR,llm,392,241,30.125,0.013342800550162792
IR,llm,392,242,30.25,0.04172401875257492
IR,llm,392,243,30.375,-0.01958184875547886
IR,llm,392,244,30.5,-0.034832749515771866
IR,llm,392,245,30.625,0.023458052426576614
IR,llm,392,246,30.75,0.058811113238334656
IR,llm,392,247,30.875,0.023371469229459763
IR,llm,392,248,31.0,0.009182849898934364
IR,llm,392,249,31.125,0.07117514312267303
IR,llm,392,250,31.25,0.053661447018384933
IR,llm,392,251,31.375,-0.014857213944196701
IR,llm,392,252,31.5,-0.0006944755441509187
IR,llm,392,253,31.625,-0.007314983289688826
IR,llm,392,254,31.75,-0.03002026304602623
IR,llm,392,255,31.875,-0.03275444731116295
IR,llm,392,256,32.0,-0.038792457431554794
IR,llm,392,257,32.125,0.0237794928252697
IR,llm,392,258,32.25,0.05456411466002464
IR,llm,392,259,32.375,0.055428583174943924
IR,llm,392,260,32.5,0.06849926710128784
IR,llm,392,261,32.625,0.055088214576244354
IR,llm,392,262,32.75,0.045146357268095016
IR,llm,392,263,32.875,-0.04945351928472519
IR,llm,392,264,33.0,-0.052879709750413895
IR,llm,392,265,33.125,-0.0036256194580346346
IR,llm,392,266,33.25,0.02221660502254963
IR,llm,392,267,33.375,0.05352012440562248
IR,llm,392,268,33.5,0.01991228573024273
IR,llm,392,269,33.625,0.03933567926287651
IR,llm,392,270,33.75,-0.007817365229129791
IR,llm,392,271,33.875,-0.07121072709560394
IR,llm,392,272,34.0,-0.06266787648200989
IR,llm,392,273,34.125,-0.05531900376081467
IR,llm,392,274,34.25,0.026867147535085678
IR,llm,392,275,34.375,0.049961838871240616
IR,llm,392,276,34.5,0.004733325447887182
IR,llm,392,277,34.625,-0.0315694622695446
IR,llm,392,278,34.75,0.0029122058767825365
IR,llm,392,279,34.875,0.04462861642241478
IR,llm,392,280,35.0,-0.03157385066151619
IR,llm,392,281,35.125,-0.15481913089752197
IR,llm,392,282,35.25,-0.16482341289520264
IR,llm,392,283,35.375,-0.06518378108739853
IR,llm,392,284,35.5,0.01756501942873001
IR,llm,392,285,35.625,0.05274802818894386
IR,llm,392,286,35.75,0.025150291621685028
IR,llm,392,287,35.875,0.030866064131259918
IR,llm,392,288,36.0,0.08266903460025787
IR,llm,392,289,36.125,0.11921720951795578
IR,llm,392,290,36.25,0.11061639338731766
IR,llm,392,291,36.375,0.01606232300400734
IR,llm,392,292,36.5,-0.03245546668767929
IR,llm,392,293,36.625,-0.0742686539888382
IR,llm,392,294,36.75,-0.06615723669528961
IR,llm,392,295,36.875,-0.03863562270998955
IR,llm,392,296,37.0,-0.04553414136171341
IR,llm,392,297,37.125,-0.0397462360560894
IR,llm,392,298,37.25,-0.0636390894651413
IR,llm,392,299,37.375,-0.04399872198700905
IR,llm,392,300,37.5,-0.02311910130083561
IR,llm,392,301,37.625,0.018918495625257492
IR,llm,392,302,37.75,0.026310309767723083
IR,llm,392,303,37.875,-0.04231450334191322
IR,llm,392,304,38.0,-0.028783263638615608
IR,llm,392,305,38.125,-0.005412040278315544
IR,llm,392,306,38.25,0.014684471301734447
IR,llm,392,307,38.375,0.013696320354938507
IR,llm,392,308,38.5,0.045147061347961426
IR,llm,392,309,38.625,0.07421263307332993
IR,llm,392,310,38.75,0.031017499044537544
IR,llm,392,311,38.875,0.019480038434267044
IR,llm,392,312,39.0,0.03819651156663895
IR,llm,392,313,39.125,0.035665374249219894
IR,llm,392,314,39.25,0.0028501374181360006
IR,llm,392,315,39.375,-0.03767958655953407
